seqnames,start,end,width,strand,refGenome,reads,patient,GTSP,cellType,timePoint,timePointDays,timePointMonths,dataSource,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr5,129465686,129465686,1,-,hg38,80,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-129465686,1,0.020116676725005028,TRUE,ADAMTS19,+,FALSE,FALSE,0,FNIP1,2176025,-,TLX3,-41843596,+,377459,0.02119435488357676,4971,yes,ADAMTS19 *,"ADAMTS19 *
chr5-129465686"
chr5,135094237,135094237,1,-,hg38,84,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-135094237,1,0.020116676725005028,TRUE,C5orf66,+,FALSE,FALSE,0,PITX1,-59962,-,TLX3,-36215045,+,377459,0.022254072627755597,4971,yes,C5orf66 *,"C5orf66 *
chr5-135094237"
chr5,136695617,136695617,1,-,hg38,136,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-136695617,1,0.020116676725005028,FALSE,SPOCK1,-,FALSE,TRUE,279679,TGFBI,631798,+,TLX3,-34613665,+,377459,0.036030403302080495,4971,yes,SPOCK1 ,"SPOCK1 
chr5-136695617"
chr5,137846883,137846883,1,-,hg38,218,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-137846883,1,0.020116676725005028,FALSE,MYOT,+,FALSE,FALSE,-20971,CDC25C,438380,-,TLX3,-33462399,+,377459,0.05775461705774667,4971,yes,MYOT ,"MYOT 
chr5-137846883"
chr5,137882352,137882352,1,-,hg38,95,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-137882352,1,0.020116676725005028,TRUE,MYOT,+,FALSE,FALSE,-0,CDC25C,402911,-,TLX3,-33426930,+,377459,0.025168296424247404,4971,yes,MYOT *,"MYOT *
chr5-137882352"
chr5,139304572,139304572,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-139304572,1,0.020116676725005028,TRUE,MATR3,+,FALSE,FALSE,-0,UBE2D2,-256592,+,TLX3,-32004710,+,377459,5.29858872089419e-4,4971,yes,MATR3 *,"MATR3 *
chr5-139304572"
chr5,139307104,139307104,1,-,hg38,187,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-139307104,1,0.020116676725005028,TRUE,MATR3,+,FALSE,FALSE,-0,UBE2D2,-254060,+,TLX3,-32002178,+,377459,0.049541804540360675,4971,yes,MATR3 *,"MATR3 *
chr5-139307104"
chr5,139308472,139308472,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-139308472,1,0.020116676725005028,TRUE,MATR3,+,FALSE,FALSE,-0,UBE2D2,-252692,+,TLX3,-32000810,+,377459,0.001589576616268257,4971,yes,MATR3 *,"MATR3 *
chr5-139308472"
chr5,140461001,140461001,1,-,hg38,138,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-140461001,1,0.020116676725005028,TRUE,"ANKHD1,ANKHD1-EIF4EBP3","+,+",FALSE,FALSE,-0,PCDHB7,-711618,+,TLX3,-30848281,+,377459,0.03656026217416991,4971,yes,"ANKHD1,ANKHD1-EIF4EBP3 *","ANKHD1,ANKHD1-EIF4EBP3 *
chr5-140461001"
chr5,143381576,143381576,1,-,hg38,334,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-143381576,1,0.020116676725005028,TRUE,NR3C1,-,FALSE,TRUE,0,ARHGAP26,152564,+,TLX3,-27927706,+,377459,0.08848643163893298,4971,yes,NR3C1 *,"NR3C1 *
chr5-143381576"
chr5,143391097,143391097,1,-,hg38,219,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-143391097,1,0.020116676725005028,TRUE,NR3C1,-,FALSE,TRUE,0,ARHGAP26,162085,+,TLX3,-27918185,+,377459,0.05801954649379138,4971,yes,NR3C1 *,"NR3C1 *
chr5-143391097"
chr5,14460586,14460586,1,-,hg38,155,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-14460586,1,0.020116676725005028,TRUE,TRIO,+,FALSE,FALSE,-0,TRIO,-0,+,TLX3,-156848696,+,377459,0.041064062586929975,4971,yes,TRIO *~,"TRIO *~
chr5-14460586"
chr5,146285416,146285416,1,-,hg38,38,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-146285416,1,0.020116676725005028,TRUE,RBM27,+,FALSE,FALSE,-0,SPINK7,-2027009,+,TLX3,-25023866,+,377459,0.01006731856969896,4971,yes,RBM27 *,"RBM27 *
chr5-146285416"
chr5,162095768,162095768,1,-,hg38,186,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-162095768,1,0.020116676725005028,TRUE,GABRG2,+,FALSE,FALSE,0,CCNG1,-1341801,+,TLX3,-9213514,+,377459,0.04927687510431596,4971,yes,GABRG2 *,"GABRG2 *
chr5-162095768"
chr5,163479462,163479462,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-163479462,1,0.020116676725005028,TRUE,HMMR,+,FALSE,FALSE,-0,CCNG1,34445,+,TLX3,-7829820,+,377459,0.001059717744178838,4971,yes,HMMR *~,"HMMR *~
chr5-163479462"
chr5,164029808,164029808,1,-,hg38,159,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-164029808,1,0.020116676725005028,FALSE,LINC02143,-,FALSE,TRUE,418612,CCNG1,584791,+,TLX3,-7279474,+,377459,0.04212378033110881,4971,yes,LINC02143 ,"LINC02143 
chr5-164029808"
chr5,165455216,165455216,1,-,hg38,72,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-165455216,1,0.020116676725005028,FALSE,LOC102546299,+,FALSE,FALSE,912231,CCNG1,2010199,+,TLX3,-5854066,+,377459,0.019074919395219082,4971,yes,LOC102546299 ,"LOC102546299 
chr5-165455216"
chr5,170912196,170912196,1,-,hg38,28,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-170912196,1,0.020116676725005028,TRUE,RANBP17,+,FALSE,FALSE,0,RANBP17,0,+,TLX3,-397086,+,377459,0.007418024209251866,4971,yes,RANBP17 *~,"RANBP17 *~
chr5-170912196"
chr5,172222095,172222095,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-172222095,1,0.020116676725005028,TRUE,UBTD2,-,FALSE,TRUE,-0,NPM1,811210,+,TLX3,909960,+,377459,2.649294360447095e-4,4971,yes,UBTD2 *,"UBTD2 *
chr5-172222095"
chr5,172275936,172275936,1,-,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-172275936,1,0.020116676725005028,TRUE,UBTD2,-,FALSE,TRUE,0,NPM1,865051,+,TLX3,963801,+,377459,0.0018545060523129666,4971,yes,UBTD2 *,"UBTD2 *
chr5-172275936"
chr5,172829493,172829493,1,-,hg38,31,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-172829493,1,0.020116676725005028,FALSE,ERGIC1,+,FALSE,FALSE,-4725,NKX2-5,402609,-,TLX3,1517358,+,377459,0.008212812517385995,4971,yes,ERGIC1 ,"ERGIC1 
chr5-172829493"
chr5,176474907,176474907,1,-,hg38,9,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-176474907,1,0.020116676725005028,TRUE,FAF2,+,FALSE,FALSE,0,CPLX2,590886,+,TLX3,5162772,+,377459,0.0023843649244023853,4971,yes,FAF2 *,"FAF2 *
chr5-176474907"
chr5,176951674,176951674,1,-,hg38,73,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-176951674,1,0.020116676725005028,TRUE,UIMC1,-,FALSE,TRUE,-0,FGFR4,-135196,+,TLX3,5639539,+,377459,0.01933984883126379,4971,yes,UIMC1 *,"UIMC1 *
chr5-176951674"
chr5,176992832,176992832,1,-,hg38,51,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-176992832,1,0.020116676725005028,TRUE,UIMC1,-,FALSE,TRUE,0,FGFR4,-94038,+,TLX3,5680697,+,377459,0.013511401238280185,4971,yes,UIMC1 *,"UIMC1 *
chr5-176992832"
chr5,177193702,177193702,1,-,hg38,231,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177193702,1,0.020116676725005028,TRUE,NSD1,+,FALSE,FALSE,0,NSD1,0,+,TLX3,5881567,+,377459,0.06119869972632789,4971,yes,NSD1 *~,"NSD1 *~
chr5-177193702"
chr5,177224596,177224596,1,-,hg38,201,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177224596,2,0.040233353450010056,TRUE,NSD1,+,FALSE,FALSE,-0,NSD1,-0,+,TLX3,5912461,+,377459,0.053250816644986605,4971,yes,NSD1 *~,"NSD1 *~
chr5-177224596"
chr5,177236415,177236415,1,-,hg38,183,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177236415,1,0.020116676725005028,TRUE,NSD1,+,FALSE,FALSE,-0,NSD1,-0,+,TLX3,5924280,+,377459,0.048482086796181836,4971,yes,NSD1 *~,"NSD1 *~
chr5-177236415"
chr5,177254301,177254301,1,-,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177254301,1,0.020116676725005028,TRUE,NSD1,+,FALSE,FALSE,-0,NSD1,-0,+,TLX3,5942166,+,377459,0.003179153232536514,4971,yes,NSD1 *~,"NSD1 *~
chr5-177254301"
chr5,177369867,177369867,1,-,hg38,14,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177369867,1,0.020116676725005028,TRUE,RGS14,+,FALSE,FALSE,-0,NSD1,69653,+,TLX3,6057732,+,377459,0.003709012104625933,4971,yes,RGS14 *,"RGS14 *
chr5-177369867"
chr5,177659262,177659262,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177659262,1,0.020116676725005028,TRUE,LOC202181,-,FALSE,TRUE,0,DBN1,-185568,-,TLX3,6347127,+,377459,2.649294360447095e-4,4971,yes,LOC202181 *,"LOC202181 *
chr5-177659262"
chr5,177898999,177898999,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-177898999,1,0.020116676725005028,FALSE,LOC728554,+,FALSE,FALSE,14730,N4BP3,-214554,+,TLX3,6586864,+,377459,5.29858872089419e-4,4971,yes,LOC728554 ,"LOC728554 
chr5-177898999"
chr5,179813724,179813724,1,-,hg38,8,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-179813724,1,0.020116676725005028,TRUE,SQSTM1,+,FALSE,FALSE,0,MAPK9,419868,-,TLX3,8501589,+,377459,0.002119435488357676,4971,yes,SQSTM1 *,"SQSTM1 *
chr5-179813724"
chr5,179989293,179989293,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-179989293,1,0.020116676725005028,TRUE,RNF130,-,FALSE,TRUE,-0,MAPK9,244299,-,TLX3,8677158,+,377459,0.012186754058056637,4971,yes,RNF130 *,"RNF130 *
chr5-179989293"
chr5,180006803,180006803,1,-,hg38,51,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-180006803,1,0.020116676725005028,TRUE,RNF130,-,FALSE,TRUE,-0,MAPK9,226789,-,TLX3,8694668,+,377459,0.013511401238280185,4971,yes,RNF130 *,"RNF130 *
chr5-180006803"
chr5,180052095,180052095,1,-,hg38,273,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-180052095,1,0.020116676725005028,TRUE,RNF130,-,FALSE,TRUE,0,MAPK9,181497,-,TLX3,8739960,+,377459,0.07232573604020569,4971,yes,RNF130 *,"RNF130 *
chr5-180052095"
chr5,20070582,20070582,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-20070582,1,0.020116676725005028,TRUE,CDH18,-,FALSE,TRUE,0,FBXL7,4130785,+,TLX3,-151238700,+,377459,0.001059717744178838,4971,yes,CDH18 *,"CDH18 *
chr5-20070582"
chr5,21572400,21572400,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-21572400,1,0.020116676725005028,TRUE,GUSBP1,+,FALSE,FALSE,-0,CDH10,2914698,-,TLX3,-149736882,+,377459,2.649294360447095e-4,4971,yes,GUSBP1 *,"GUSBP1 *
chr5-21572400"
chr5,25106478,25106478,1,-,hg38,62,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-25106478,1,0.020116676725005028,FALSE,LINC02228,-,FALSE,TRUE,19825,CDH10,-461499,-,TLX3,-146202804,+,377459,0.01642562503477199,4971,yes,LINC02228 ,"LINC02228 
chr5-25106478"
chr5,26138163,26138163,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-26138163,1,0.020116676725005028,FALSE,CDH9,-,FALSE,TRUE,742435,CDH10,-1493184,-,TLX3,-145171119,+,377459,2.649294360447095e-4,4971,yes,CDH9 ,"CDH9 
chr5-26138163"
chr5,27124368,27124368,1,-,hg38,51,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-27124368,1,0.020116676725005028,FALSE,CDH9,-,FALSE,TRUE,-85785,CDH10,-2479389,-,TLX3,-144184914,+,377459,0.013511401238280185,4971,yes,CDH9 ,"CDH9 
chr5-27124368"
chr5,27699997,27699997,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-27699997,1,0.020116676725005028,FALSE,PURPL,+,FALSE,FALSE,203595,CDH10,-3055018,-,TLX3,-143609285,+,377459,2.649294360447095e-4,4971,yes,PURPL ,"PURPL 
chr5-27699997"
chr5,27775395,27775395,1,-,hg38,158,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-27775395,1,0.020116676725005028,FALSE,PURPL,+,FALSE,FALSE,278993,CDH10,-3130416,-,TLX3,-143533887,+,377459,0.041858850895064095,4971,yes,PURPL ,"PURPL 
chr5-27775395"
chr5,28236947,28236947,1,-,hg38,38,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-28236947,1,0.020116676725005028,FALSE,LINC02103,-,FALSE,TRUE,49440,CDH10,-3591968,-,TLX3,-143072335,+,377459,0.01006731856969896,4971,yes,LINC02103 ,"LINC02103 
chr5-28236947"
chr5,28359428,28359428,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-28359428,1,0.020116676725005028,FALSE,LINC02103,-,FALSE,TRUE,-71762,CDH10,-3714449,-,TLX3,-142949854,+,377459,5.29858872089419e-4,4971,yes,LINC02103 ,"LINC02103 
chr5-28359428"
chr5,29626002,29626002,1,-,hg38,39,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-29626002,1,0.020116676725005028,FALSE,LINC02064,-,FALSE,TRUE,-230025,CDH10,-4981023,-,TLX3,-141683280,+,377459,0.01033224800574367,4971,yes,LINC02064 ,"LINC02064 
chr5-29626002"
chr5,33224248,33224248,1,-,hg38,172,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-33224248,1,0.020116676725005028,FALSE,LINC02160,+,FALSE,FALSE,-5485,PRLR,1824506,-,TLX3,-138085034,+,377459,0.04556786299969003,4971,yes,LINC02160 ,"LINC02160 
chr5-33224248"
chr5,34144773,34144773,1,-,hg38,9,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-34144773,1,0.020116676725005028,TRUE,C1QTNF3,-,FALSE,TRUE,0,PRLR,903981,-,TLX3,-137164509,+,377459,0.0023843649244023853,4971,yes,C1QTNF3 *,"C1QTNF3 *
chr5-34144773"
chr5,36897027,36897027,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-36897027,1,0.020116676725005028,TRUE,NIPBL,+,FALSE,FALSE,0,NIPBL,0,+,TLX3,-134412255,+,377459,7.947883081341285e-4,4971,yes,NIPBL *~,"NIPBL *~
chr5-36897027"
chr5,37122175,37122175,1,-,hg38,186,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-37122175,1,0.020116676725005028,TRUE,CPLANE1,-,FALSE,TRUE,-0,NIPBL,56355,+,TLX3,-134187107,+,377459,0.04927687510431596,4971,yes,CPLANE1 *,"CPLANE1 *
chr5-37122175"
chr5,37244318,37244318,1,-,hg38,42,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-37244318,1,0.020116676725005028,TRUE,CPLANE1,-,FALSE,TRUE,0,NIPBL,178498,+,TLX3,-134064964,+,377459,0.011127036313877799,4971,yes,CPLANE1 *,"CPLANE1 *
chr5-37244318"
chr5,37515297,37515297,1,-,hg38,136,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-37515297,1,0.020116676725005028,TRUE,WDR70,+,FALSE,FALSE,0,NIPBL,449477,+,TLX3,-133793985,+,377459,0.036030403302080495,4971,yes,WDR70 *,"WDR70 *
chr5-37515297"
chr5,38973704,38973704,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-38973704,1,0.020116676725005028,TRUE,RICTOR,-,FALSE,TRUE,-0,LIFR,-378298,-,TLX3,-132335578,+,377459,0.0013246471802235474,4971,yes,RICTOR *,"RICTOR *
chr5-38973704"
chr5,39007972,39007972,1,-,hg38,218,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-39007972,1,0.020116676725005028,TRUE,RICTOR,-,FALSE,TRUE,0,DAB2,363700,-,TLX3,-132301310,+,377459,0.05775461705774667,4971,yes,RICTOR *,"RICTOR *
chr5-39007972"
chr5,40097788,40097788,1,-,hg38,86,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-40097788,1,0.020116676725005028,FALSE,LINC00603,+,FALSE,FALSE,44463,DAB2,-672554,-,TLX3,-131211494,+,377459,0.022783931499845016,4971,yes,LINC00603 ,"LINC00603 
chr5-40097788"
chr5,40188584,40188584,1,-,hg38,80,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-40188584,1,0.020116676725005028,FALSE,LINC00603,+,FALSE,FALSE,135259,DAB2,-763350,-,TLX3,-131120698,+,377459,0.02119435488357676,4971,yes,LINC00603 ,"LINC00603 
chr5-40188584"
chr5,41782903,41782903,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-41782903,1,0.020116676725005028,TRUE,OXCT1,-,FALSE,TRUE,-0,GHR,-640870,+,TLX3,-129526379,+,377459,2.649294360447095e-4,4971,yes,OXCT1 *,"OXCT1 *
chr5-41782903"
chr5,44744314,44744314,1,-,hg38,64,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-44744314,1,0.020116676725005028,FALSE,MRPS30-DT,-,FALSE,TRUE,12,FGF10,-355631,-,TLX3,-126564968,+,377459,0.01695548390686141,4971,yes,MRPS30-DT ,"MRPS30-DT 
chr5-44744314"
chr5,44826487,44826487,1,-,hg38,8,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-44826487,1,0.020116676725005028,FALSE,MRPS30,+,FALSE,FALSE,10972,FGF10,-437804,-,TLX3,-126482795,+,377459,0.002119435488357676,4971,yes,MRPS30 ,"MRPS30 
chr5-44826487"
chr5,49626368,49626368,1,-,hg38,65,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-49626368,1,0.020116676725005028,FALSE,EMB,-,FALSE,TRUE,769827,FST,-3854064,+,TLX3,-121682914,+,377459,0.017220413342906117,4971,yes,EMB ,"EMB 
chr5-49626368"
chr5,50696825,50696825,1,-,hg38,263,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-50696825,1,0.020116676725005028,TRUE,PARP8,+,FALSE,FALSE,0,FST,-2783607,+,TLX3,-120612457,+,377459,0.06967644167975859,4971,yes,PARP8 *,"PARP8 *
chr5-50696825"
chr5,53246177,53246177,1,-,hg38,45,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-53246177,1,0.020116676725005028,FALSE,LOC257396,+,FALSE,FALSE,131050,FST,-234255,+,TLX3,-118063105,+,377459,0.011921824622011927,4971,yes,LOC257396 ,"LOC257396 
chr5-53246177"
chr5,53613407,53613407,1,-,hg38,119,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-53613407,1,0.020116676725005028,TRUE,NDUFS4,+,FALSE,FALSE,0,FST,126932,+,TLX3,-117695875,+,377459,0.03152660288932043,4971,yes,NDUFS4 *,"NDUFS4 *
chr5-53613407"
chr5,5471524,5471524,1,-,hg38,166,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-5471524,1,0.020116676725005028,TRUE,ICE1,+,FALSE,FALSE,-0,SLC6A3,-4026095,-,TLX3,-165837758,+,377459,0.04397828638342177,4971,yes,ICE1 *,"ICE1 *
chr5-5471524"
chr5,55366994,55366994,1,-,hg38,41,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-55366994,1,0.020116676725005028,TRUE,MTREX,+,FALSE,FALSE,-0,IL6ST,568099,-,TLX3,-115942288,+,377459,0.010862106877833089,4971,yes,MTREX *,"MTREX *
chr5-55366994"
chr5,61025394,61025394,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-61025394,1,0.020116676725005028,TRUE,NDUFAF2,+,FALSE,FALSE,0,ERCC8,-80315,-,TLX3,-110283888,+,377459,2.649294360447095e-4,4971,yes,NDUFAF2 *,"NDUFAF2 *
chr5-61025394"
chr5,61159095,61159095,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-61159095,1,0.020116676725005028,TRUE,SMIM15,-,TRUE,TRUE,-0,ERCC8,-214016,-,TLX3,-110150187,+,377459,0.001059717744178838,4971,yes,SMIM15 *,"SMIM15 *
chr5-61159095"
chr5,61240402,61240402,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-61240402,1,0.020116676725005028,FALSE,SMIM15-AS1,+,FALSE,FALSE,8321,ERCC8,-295323,-,TLX3,-110068880,+,377459,2.649294360447095e-4,4971,yes,SMIM15-AS1 ,"SMIM15-AS1 
chr5-61240402"
chr5,61488442,61488442,1,-,hg38,37,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-61488442,1,0.020116676725005028,TRUE,ZSWIM6,+,FALSE,FALSE,-0,ERCC8,-543363,-,TLX3,-109820840,+,377459,0.009802389133654252,4971,yes,ZSWIM6 *,"ZSWIM6 *
chr5-61488442"
chr5,62331571,62331571,1,-,hg38,16,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-62331571,1,0.020116676725005028,TRUE,KIF2A,+,FALSE,FALSE,0,ERCC8,-1386492,-,TLX3,-108977711,+,377459,0.004238870976715352,4971,yes,KIF2A *,"KIF2A *
chr5-62331571"
chr5,62465514,62465514,1,-,hg38,144,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-62465514,1,0.020116676725005028,TRUE,IPO11,+,FALSE,FALSE,0,ERCC8,-1520435,-,TLX3,-108843768,+,377459,0.038149838790438165,4971,yes,IPO11 *,"IPO11 *
chr5-62465514"
chr5,66073453,66073453,1,-,hg38,99,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-66073453,1,0.020116676725005028,TRUE,ERBIN,+,FALSE,FALSE,-0,PIK3R1,-2142301,+,TLX3,-105235829,+,377459,0.02622801416842624,4971,yes,ERBIN *,"ERBIN *
chr5-66073453"
chr5,6639992,6639992,1,-,hg38,36,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-6639992,1,0.020116676725005028,TRUE,SRD5A1,+,FALSE,FALSE,0,CTNND2,4331846,-,TLX3,-164669290,+,377459,0.009537459697609541,4971,yes,SRD5A1 *,"SRD5A1 *
chr5-6639992"
chr5,68128711,68128711,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-68128711,1,0.020116676725005028,FALSE,LINC02219,+,FALSE,FALSE,-61163,PIK3R1,-87043,+,TLX3,-103180571,+,377459,2.649294360447095e-4,4971,yes,LINC02219 ,"LINC02219 
chr5-68128711"
chr5,69121928,69121928,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-69121928,1,0.020116676725005028,TRUE,SLC30A5,+,FALSE,FALSE,-0,SLC30A5,-0,+,TLX3,-102187354,+,377459,7.947883081341285e-4,4971,yes,SLC30A5 *~,"SLC30A5 *~
chr5-69121928"
chr5,73071428,73071428,1,-,hg38,103,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-73071428,1,0.020116676725005028,TRUE,FCHO2,+,FALSE,FALSE,-0,ENC1,1555976,-,TLX3,-98237854,+,377459,0.027287731912605077,4971,yes,FCHO2 *,"FCHO2 *
chr5-73071428"
chr5,73088758,73088758,1,-,hg38,63,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-73088758,1,0.020116676725005028,TRUE,FCHO2,+,TRUE,FALSE,-0,ENC1,1538646,-,TLX3,-98220524,+,377459,0.016690554470816698,4971,yes,FCHO2 *,"FCHO2 *
chr5-73088758"
chr5,75414933,75414933,1,-,hg38,22,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-75414933,1,0.020116676725005028,TRUE,COL4A3BP,-,FALSE,TRUE,-0,HMGCR,52831,+,TLX3,-95894349,+,377459,0.005828447592983609,4971,yes,COL4A3BP *,"COL4A3BP *
chr5-75414933"
chr5,76480308,76480308,1,-,hg38,8,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-76480308,1,0.020116676725005028,TRUE,IQGAP2,+,FALSE,FALSE,0,HMGCR,1118206,+,TLX3,-94828974,+,377459,0.002119435488357676,4971,yes,IQGAP2 *,"IQGAP2 *
chr5-76480308"
chr5,78412986,78412986,1,-,hg38,43,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-78412986,1,0.020116676725005028,TRUE,SCAMP1,+,FALSE,FALSE,0,MSH3,-2241660,+,TLX3,-92896296,+,377459,0.011391965749922508,4971,yes,SCAMP1 *,"SCAMP1 *
chr5-78412986"
chr5,78960186,78960186,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-78960186,1,0.020116676725005028,TRUE,ARSB,-,FALSE,TRUE,0,MSH3,-1694460,+,TLX3,-92349096,+,377459,2.649294360447095e-4,4971,yes,ARSB *,"ARSB *
chr5-78960186"
chr5,80787914,80787914,1,-,hg38,158,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr5-80787914,1,0.020116676725005028,TRUE,MSH3,+,FALSE,FALSE,-0,MSH3,-0,+,TLX3,-90521368,+,377459,0.041858850895064095,4971,yes,MSH3 *~,"MSH3 *~
chr5-80787914"
